,Unnamed: 0,date,open,high,low,close,volume
122,122,2023-02-07 22:00:00+00:00,154.0,154.09,153.99,154.08,12642.0
123,123,2023-02-07 22:30:00+00:00,154.1,154.2,154.03,154.19,30777.0
124,124,2023-02-07 23:00:00+00:00,154.15,154.6,154.15,154.43,61553.0
125,125,2023-02-07 23:30:00+00:00,154.47,154.49,154.12,154.2,22904.0
126,126,2023-02-08 00:00:00+00:00,154.19,154.25,153.91,154.0,20674.0
127,127,2023-02-08 00:30:00+00:00,154.04,154.15,154.0,154.15,26351.0
128,128,2023-02-08 09:00:00+00:00,154.15,154.38,153.87,154.0,31266.0
129,129,2023-02-08 09:30:00+00:00,154.0,154.0,153.55,153.68,21185.0
130,130,2023-02-08 10:00:00+00:00,153.86,153.88,153.5,153.68,14808.0
131,131,2023-02-08 10:30:00+00:00,153.68,153.82,153.51,153.76,28600.0
132,132,2023-02-08 11:00:00+00:00,153.76,153.88,153.52,153.53,10276.0
133,133,2023-02-08 11:30:00+00:00,153.66,153.76,153.52,153.76,6418.0
134,134,2023-02-08 12:00:00+00:00,153.74,154.24,153.74,154.0,36725.0
135,135,2023-02-08 12:30:00+00:00,153.97,154.19,153.7,153.83,41798.0
136,136,2023-02-08 13:00:00+00:00,153.91,154.5,153.55,153.79,131098.0
137,137,2023-02-08 13:30:00+00:00,153.81,154.38,153.74,153.94,102720.0
138,138,2023-02-08 14:00:00+00:00,153.9,154.28,153.66,153.77,166036.0
139,139,2023-02-08 14:30:00+00:00,153.77,154.58,153.16,153.45,6747333.0
140,140,2023-02-08 15:00:00+00:00,153.44,153.77,152.76,152.96,4262753.0
141,141,2023-02-08 15:30:00+00:00,152.95,153.46,152.25,153.16,4051973.0
142,142,2023-02-08 16:00:00+00:00,153.16,153.19,151.71,152.05,3937951.0
143,143,2023-02-08 16:30:00+00:00,152.04,152.31,151.46,152.23,3208166.0
144,144,2023-02-08 17:00:00+00:00,152.24,152.25,151.58,152.03,2087001.0
145,145,2023-02-08 17:30:00+00:00,152.03,152.14,151.16,151.78,2197109.0
146,146,2023-02-08 18:00:00+00:00,151.78,152.14,151.59,151.66,2175294.0
147,147,2023-02-08 18:30:00+00:00,151.66,151.97,151.22,151.96,2060753.0
148,148,2023-02-08 19:00:00+00:00,151.96,152.31,151.77,151.92,2102698.0
149,149,2023-02-08 19:30:00+00:00,151.92,152.27,151.67,152.19,2035235.0
150,150,2023-02-08 20:00:00+00:00,152.19,152.3,151.56,151.64,2831716.0
151,151,2023-02-08 20:30:00+00:00,151.64,152.16,151.49,151.94,7006418.0
152,152,2023-02-08 21:00:00+00:00,151.96,152.35,151.92,152.26,9698993.0
153,153,2023-02-08 21:30:00+00:00,152.25,152.49,151.92,152.43,88584.0
154,154,2023-02-08 22:00:00+00:00,152.43,152.43,151.92,152.29,50224.0
155,155,2023-02-08 22:30:00+00:00,152.2,152.27,152.1,152.14,11204.0
156,156,2023-02-08 23:00:00+00:00,152.14,152.26,152.1,152.2,10286.0
157,157,2023-02-08 23:30:00+00:00,152.25,152.36,152.25,152.31,31711.0
158,158,2023-02-09 00:00:00+00:00,152.33,152.5,152.33,152.49,16333.0
159,159,2023-02-09 00:30:00+00:00,152.49,152.5,152.36,152.4,12627.0
160,160,2023-02-09 09:00:00+00:00,152.98,153.31,152.93,153.12,29637.0
161,161,2023-02-09 09:30:00+00:00,153.14,153.69,153.14,153.69,22457.0
162,162,2023-02-09 10:00:00+00:00,153.68,153.72,153.53,153.58,12262.0
163,163,2023-02-09 10:30:00+00:00,153.59,153.78,153.54,153.76,8959.0
164,164,2023-02-09 11:00:00+00:00,153.76,153.79,153.57,153.6,11486.0
165,165,2023-02-09 11:30:00+00:00,153.63,153.71,153.5,153.6,18037.0
166,166,2023-02-09 12:00:00+00:00,153.63,153.7,153.5,153.64,48991.0
167,167,2023-02-09 12:30:00+00:00,153.62,153.74,153.35,153.37,24763.0
168,168,2023-02-09 13:00:00+00:00,153.5,153.76,151.54,153.54,157427.0
169,169,2023-02-09 13:30:00+00:00,153.56,153.95,153.56,153.88,133092.0
170,170,2023-02-09 14:00:00+00:00,153.87,153.9,153.6,153.79,144317.0
171,171,2023-02-09 14:30:00+00:00,153.78,154.33,152.8,153.27,6103856.0
172,172,2023-02-09 15:00:00+00:00,153.27,153.76,152.65,152.82,3722384.0
173,173,2023-02-09 15:30:00+00:00,152.82,153.33,152.6,153.31,2788083.0
174,174,2023-02-09 16:00:00+00:00,153.31,153.49,152.62,152.87,3181052.0
175,175,2023-02-09 16:30:00+00:00,152.89,153.26,152.73,153.24,2311380.0
176,176,2023-02-09 17:00:00+00:00,153.24,153.61,153.1,153.11,2211089.0
177,177,2023-02-09 17:30:00+00:00,153.11,153.18,152.23,152.73,2496987.0
178,178,2023-02-09 18:00:00+00:00,152.73,152.73,152.1,152.44,1935145.0
179,179,2023-02-09 18:30:00+00:00,152.46,152.76,151.94,152.1,1701212.0
180,180,2023-02-09 19:00:00+00:00,152.11,152.32,151.86,151.96,1837887.0
181,181,2023-02-09 19:30:00+00:00,151.95,152.19,151.73,151.77,1897235.0
182,182,2023-02-09 20:00:00+00:00,151.77,151.79,150.89,150.97,2463523.0
183,183,2023-02-09 20:30:00+00:00,150.96,151.48,150.42,150.88,6077231.0
184,184,2023-02-09 21:00:00+00:00,150.88,150.97,150.7,150.96,7121947.0
185,185,2023-02-09 21:30:00+00:00,150.97,151.55,150.87,151.29,124187.0
186,186,2023-02-09 22:00:00+00:00,151.3,151.3,151.03,151.04,17678.0
187,187,2023-02-09 22:30:00+00:00,151.06,151.13,151.0,151.03,15411.0
188,188,2023-02-09 23:00:00+00:00,151.03,151.21,150.9,151.19,20645.0
189,189,2023-02-09 23:30:00+00:00,151.1,151.1,150.95,151.01,12843.0
190,190,2023-02-10 00:00:00+00:00,151.0,151.0,150.6,150.6,15407.0
191,191,2023-02-10 00:30:00+00:00,150.6,150.83,150.55,150.75,24665.0
192,192,2023-02-10 09:00:00+00:00,150.4,150.75,149.78,149.91,19128.0
193,193,2023-02-10 09:30:00+00:00,149.9,149.95,149.34,149.34,13283.0
194,194,2023-02-10 10:00:00+00:00,149.39,149.48,149.0,149.07,14937.0
195,195,2023-02-10 10:30:00+00:00,149.19,149.37,149.09,149.37,10186.0
196,196,2023-02-10 11:00:00+00:00,149.25,149.25,148.8,148.84,15677.0
197,197,2023-02-10 11:30:00+00:00,148.81,148.89,148.7,148.73,16888.0
198,198,2023-02-10 12:00:00+00:00,148.86,149.07,148.75,149.07,63517.0
199,199,2023-02-10 12:30:00+00:00,149.01,149.09,148.9,148.93,25838.0
200,200,2023-02-10 13:00:00+00:00,148.86,150.3,148.73,149.36,174385.0
201,201,2023-02-10 13:30:00+00:00,149.37,149.72,149.25,149.46,64825.0
202,202,2023-02-10 14:00:00+00:00,149.44,149.54,149.1,149.42,65346.0
203,203,2023-02-10 14:30:00+00:00,149.49,150.56,149.22,149.93,6071324.0
204,204,2023-02-10 15:00:00+00:00,149.94,151.35,149.35,150.78,4747929.0
205,205,2023-02-10 15:30:00+00:00,150.78,150.91,150.0,150.37,3371693.0
206,206,2023-02-10 16:00:00+00:00,150.35,150.91,150.17,150.29,2310967.0
207,207,2023-02-10 16:30:00+00:00,150.3,150.35,149.7,149.82,1912798.0
208,208,2023-02-10 17:00:00+00:00,149.81,149.9,149.43,149.76,2041771.0
209,209,2023-02-10 17:30:00+00:00,149.76,150.19,149.7,150.16,1814159.0
210,210,2023-02-10 18:00:00+00:00,150.16,151.12,150.06,150.76,2516192.0
211,211,2023-02-10 18:30:00+00:00,150.77,150.83,150.38,150.46,1871012.0
212,212,2023-02-10 19:00:00+00:00,150.47,150.59,150.23,150.24,1779655.0
213,213,2023-02-10 19:30:00+00:00,150.24,150.66,150.01,150.65,2134233.0
214,214,2023-02-10 20:00:00+00:00,150.66,150.82,150.29,150.47,2334331.0
215,215,2023-02-10 20:30:00+00:00,150.47,151.16,150.46,151.02,4793566.0
216,216,2023-02-10 21:00:00+00:00,151.01,151.05,150.91,151.0,6562799.0
217,217,2023-02-10 21:30:00+00:00,151.0,151.01,150.91,150.92,22192.0
218,218,2023-02-10 22:00:00+00:00,150.93,151.01,150.91,150.91,14050.0
219,219,2023-02-10 22:30:00+00:00,150.91,151.0,150.91,150.99,28189.0
220,220,2023-02-10 23:00:00+00:00,150.96,151.0,150.96,150.99,7979.0
221,221,2023-02-10 23:30:00+00:00,150.99,151.02,150.99,151.02,5650.0
222,222,2023-02-11 00:00:00+00:00,151.0,151.05,150.97,151.04,6320.0
223,223,2023-02-11 00:30:00+00:00,151.03,151.26,151.01,151.26,14491.0
224,224,2023-02-13 09:00:00+00:00,150.78,151.03,150.43,150.73,11415.0
225,225,2023-02-13 09:30:00+00:00,150.8,150.88,150.51,150.62,7776.0
226,226,2023-02-13 10:00:00+00:00,150.59,150.7,150.57,150.6,10371.0
227,227,2023-02-13 10:30:00+00:00,150.64,150.89,150.64,150.82,6742.0
228,228,2023-02-13 11:00:00+00:00,150.88,150.95,150.74,150.82,5275.0
229,229,2023-02-13 11:30:00+00:00,150.93,150.96,150.77,150.92,6604.0
230,230,2023-02-13 12:00:00+00:00,150.98,151.7,150.98,151.62,39959.0
231,231,2023-02-13 12:30:00+00:00,151.6,151.61,151.3,151.38,17231.0
232,232,2023-02-13 13:00:00+00:00,151.07,151.69,149.98,151.33,128576.0
233,233,2023-02-13 13:30:00+00:00,151.3,151.37,151.05,151.05,79306.0
234,234,2023-02-13 14:00:00+00:00,151.05,151.36,150.75,150.96,146529.0
235,235,2023-02-13 14:30:00+00:00,150.96,152.19,150.92,152.18,5150447.0
236,236,2023-02-13 15:00:00+00:00,152.19,152.58,151.86,152.43,3201055.0
237,237,2023-02-13 15:30:00+00:00,152.36,152.79,152.01,152.62,3382338.0
238,238,2023-02-13 16:00:00+00:00,152.64,153.21,152.64,153.14,3769681.0
239,239,2023-02-13 16:30:00+00:00,153.15,153.69,152.96,153.42,3206000.0
240,240,2023-02-13 17:00:00+00:00,153.44,154.26,153.41,154.07,3599508.0
241,241,2023-02-13 17:30:00+00:00,154.07,154.26,153.73,153.81,2410344.0
242,242,2023-02-13 18:00:00+00:00,153.81,154.02,153.47,153.96,2467709.0
243,243,2023-02-13 18:30:00+00:00,153.97,154.17,153.7,153.98,2086553.0
244,244,2023-02-13 19:00:00+00:00,153.98,154.02,153.3,153.38,1785494.0
245,245,2023-02-13 19:30:00+00:00,153.38,153.41,152.76,153.07,2624939.0
246,246,2023-02-13 20:00:00+00:00,153.07,153.64,152.76,153.63,3222529.0
247,247,2023-02-13 20:30:00+00:00,153.63,153.98,153.45,153.84,6116324.0
248,248,2023-02-13 21:00:00+00:00,153.84,153.85,153.66,153.85,9918962.0
249,249,2023-02-13 21:30:00+00:00,153.78,153.85,153.71,153.71,44974.0
250,250,2023-02-13 22:00:00+00:00,153.74,153.88,153.71,153.76,180048.0
251,251,2023-02-13 22:30:00+00:00,153.84,153.89,153.76,153.8,18064.0
252,252,2023-02-13 23:00:00+00:00,153.83,153.84,153.75,153.8,8105.0
253,253,2023-02-13 23:30:00+00:00,153.76,153.8,153.63,153.71,11561.0
254,254,2023-02-14 00:00:00+00:00,153.7,153.7,153.61,153.65,18810.0
255,255,2023-02-14 00:30:00+00:00,153.66,153.7,153.6,153.7,27966.0
256,256,2023-02-14 09:00:00+00:00,153.5,154.05,153.4,153.76,8552.0
257,257,2023-02-14 09:30:00+00:00,153.7,153.76,153.63,153.72,3886.0
258,258,2023-02-14 10:00:00+00:00,153.75,153.78,153.72,153.75,1799.0
259,259,2023-02-14 10:30:00+00:00,153.86,154.2,153.84,154.09,4833.0
260,260,2023-02-14 11:00:00+00:00,154.15,154.34,154.15,154.24,5318.0
261,261,2023-02-14 11:30:00+00:00,154.24,154.26,154.0,154.0,4751.0
262,262,2023-02-14 12:00:00+00:00,154.0,154.15,153.95,154.08,35861.0
263,263,2023-02-14 12:30:00+00:00,154.08,154.09,153.98,154.04,15036.0
264,264,2023-02-14 13:00:00+00:00,153.65,154.26,153.03,154.0,122391.0
265,265,2023-02-14 13:30:00+00:00,154.0,155.2,152.75,153.07,486113.0
266,266,2023-02-14 14:00:00+00:00,153.09,153.24,152.04,152.07,317345.0
267,267,2023-02-14 14:30:00+00:00,152.12,153.0,151.0,152.84,8744312.0
268,268,2023-02-14 15:00:00+00:00,152.84,153.77,152.8,152.94,4734984.0
269,269,2023-02-14 15:30:00+00:00,152.94,153.08,150.86,151.87,4911147.0
270,270,2023-02-14 16:00:00+00:00,151.88,152.59,151.44,151.54,3566874.0
271,271,2023-02-14 16:30:00+00:00,151.55,151.83,151.04,151.7,3083269.0
272,272,2023-02-14 17:00:00+00:00,151.69,152.23,151.57,151.89,2250204.0
273,273,2023-02-14 17:30:00+00:00,151.89,152.34,151.75,152.11,1819777.0
274,274,2023-02-14 18:00:00+00:00,152.11,153.22,152.06,152.75,2814116.0
275,275,2023-02-14 18:30:00+00:00,152.77,153.21,152.53,153.04,1796801.0
276,276,2023-02-14 19:00:00+00:00,153.04,153.3,152.43,153.14,2135757.0
277,277,2023-02-14 19:30:00+00:00,153.13,153.57,153.12,153.24,1791022.0
278,278,2023-02-14 20:00:00+00:00,153.25,153.47,152.94,153.27,1888965.0
279,279,2023-02-14 20:30:00+00:00,153.27,153.73,153.08,153.1,4493318.0
280,280,2023-02-14 21:00:00+00:00,153.14,153.2,152.85,153.15,7681128.0
281,281,2023-02-14 21:30:00+00:00,153.2,153.2,153.07,153.09,56080.0
282,282,2023-02-14 22:00:00+00:00,153.08,153.12,153.01,153.11,13825.0
283,283,2023-02-14 22:30:00+00:00,153.1,153.2,153.03,153.18,25216.0
284,284,2023-02-14 23:00:00+00:00,153.2,153.2,153.06,153.09,25563.0
285,285,2023-02-14 23:30:00+00:00,153.09,153.09,153.07,153.09,8509.0
286,286,2023-02-15 00:00:00+00:00,153.08,153.09,152.82,153.03,15259.0
287,287,2023-02-15 00:30:00+00:00,153.01,153.02,152.7,152.84,26786.0
288,288,2023-02-15 09:00:00+00:00,152.8,152.91,152.36,152.5,17932.0
289,289,2023-02-15 09:30:00+00:00,152.51,152.63,152.5,152.51,3238.0
290,290,2023-02-15 10:00:00+00:00,152.51,152.55,152.44,152.51,2219.0
291,291,2023-02-15 10:30:00+00:00,152.49,152.66,152.49,152.65,1601.0
292,292,2023-02-15 11:00:00+00:00,152.66,152.76,152.54,152.75,3728.0
293,293,2023-02-15 11:30:00+00:00,152.69,152.76,152.62,152.72,6101.0
294,294,2023-02-15 12:00:00+00:00,152.7,153.15,152.69,153.04,31478.0
295,295,2023-02-15 12:30:00+00:00,153.09,153.15,152.71,152.87,32301.0
296,296,2023-02-15 13:00:00+00:00,152.75,153.15,151.7,152.66,101037.0
297,297,2023-02-15 13:30:00+00:00,152.6,153.4,151.99,152.96,203294.0
298,298,2023-02-15 14:00:00+00:00,152.99,153.12,152.34,153.12,144658.0
299,299,2023-02-15 14:30:00+00:00,153.11,154.52,152.88,153.57,7373556.0
300,300,2023-02-15 15:00:00+00:00,153.57,153.98,153.05,153.72,4259517.0
301,301,2023-02-15 15:30:00+00:00,153.73,154.4,153.57,153.83,3952620.0
302,302,2023-02-15 16:00:00+00:00,153.82,154.71,153.81,154.65,3215103.0
303,303,2023-02-15 16:30:00+00:00,154.65,155.5,154.36,155.25,4751391.0
304,304,2023-02-15 17:00:00+00:00,155.26,155.4,154.57,154.65,2497462.0
305,305,2023-02-15 17:30:00+00:00,154.65,154.98,153.5,154.07,4608355.0
306,306,2023-02-15 18:00:00+00:00,154.09,154.4,153.71,154.38,2345556.0
307,307,2023-02-15 18:30:00+00:00,154.38,155.05,154.15,155.01,2672878.0
308,308,2023-02-15 19:00:00+00:00,155.01,155.33,154.9,155.23,2174249.0
309,309,2023-02-15 19:30:00+00:00,155.24,155.47,154.92,155.02,2153780.0
310,310,2023-02-15 20:00:00+00:00,155.02,155.28,154.72,154.85,2211937.0
311,311,2023-02-15 20:30:00+00:00,154.85,155.38,154.67,155.36,4445342.0
312,312,2023-02-15 21:00:00+00:00,155.36,155.45,155.08,155.35,5566588.0
313,313,2023-02-15 21:30:00+00:00,155.33,155.38,155.28,155.3,40910.0
314,314,2023-02-15 22:00:00+00:00,155.29,155.31,155.24,155.28,13902.0
315,315,2023-02-15 22:30:00+00:00,155.27,155.33,155.26,155.29,22769.0
316,316,2023-02-15 23:00:00+00:00,155.26,155.32,155.26,155.32,15510.0
317,317,2023-02-15 23:30:00+00:00,155.33,155.39,155.32,155.33,12074.0
318,318,2023-02-16 00:00:00+00:00,155.31,155.5,155.3,155.47,21341.0
319,319,2023-02-16 00:30:00+00:00,155.46,155.51,155.4,155.48,29524.0
320,320,2023-02-16 09:00:00+00:00,155.41,155.41,155.09,155.15,10422.0
321,321,2023-02-16 09:30:00+00:00,155.2,155.2,155.02,155.03,11269.0
322,322,2023-02-16 10:00:00+00:00,155.02,155.1,155.0,155.1,2085.0
323,323,2023-02-16 10:30:00+00:00,155.15,155.2,155.1,155.1,3086.0
324,324,2023-02-16 11:00:00+00:00,155.06,155.29,155.06,155.22,12739.0
325,325,2023-02-16 11:30:00+00:00,155.26,155.33,155.2,155.3,12268.0
326,326,2023-02-16 12:00:00+00:00,155.29,155.42,154.85,154.9,30160.0
327,327,2023-02-16 12:30:00+00:00,154.9,154.97,154.9,154.94,2856.0
