,date,open,high,low,close,volume
192,2011-06-10,1.8313,1.8867,1.8233,1.868,22432500.0
193,2011-06-13,1.8713,1.9253,1.8587,1.8967,25342500.0
194,2011-06-14,1.928,1.98,1.9,1.9,23337000.0
195,2011-06-15,1.9,1.9,1.8047,1.8533,19891500.0
196,2011-06-16,1.8447,1.8667,1.716,1.7487,26997000.0
197,2011-06-17,1.778,1.8467,1.7427,1.766,25465500.0
198,2011-06-20,1.7733,1.7733,1.7,1.734,22590000.0
199,2011-06-21,1.7513,1.8487,1.7333,1.8447,22168500.0
200,2011-06-22,1.828,1.8833,1.802,1.802,21912000.0
201,2011-06-23,1.8053,1.856,1.7473,1.856,17314500.0
202,2011-06-24,1.8427,1.8647,1.8173,1.8373,49531500.0
203,2011-06-27,1.8487,1.8853,1.8207,1.8307,16056000.0
204,2011-06-28,1.852,1.8833,1.8447,1.874,13153500.0
205,2011-06-29,1.8887,1.9393,1.8713,1.8873,21499500.0
206,2011-06-30,1.9,1.9553,1.886,1.912,13981500.0
207,2011-07-01,1.938,1.9733,1.92,1.9347,12570000.0
208,2011-07-05,1.9347,1.968,1.914,1.942,14746500.0
209,2011-07-06,1.9633,1.9633,1.9033,1.926,13030500.0
210,2011-07-07,1.9427,2.0,1.934,1.982,19233000.0
211,2011-07-08,1.9733,1.9927,1.906,1.916,18363000.0
212,2011-07-11,1.9073,1.9073,1.8667,1.8893,14514000.0
213,2011-07-12,1.8667,1.9393,1.8667,1.8667,15451500.0
214,2011-07-13,1.8953,1.9353,1.86,1.9113,15813000.0
215,2011-07-14,1.902,1.9307,1.8167,1.8407,17193000.0
216,2011-07-15,1.8527,1.8553,1.8267,1.8353,10407000.0
217,2011-07-18,1.832,1.85,1.7753,1.7953,12657000.0
218,2011-07-19,1.8153,1.874,1.8153,1.86,14488500.0
219,2011-07-20,1.8667,2.0293,1.8533,1.9187,45171000.0
220,2011-07-21,1.9,1.944,1.8733,1.914,14995500.0
221,2011-07-22,1.9133,1.9693,1.9033,1.9507,8658000.0
222,2011-07-25,1.8913,1.9527,1.8733,1.9173,9960000.0
223,2011-07-26,1.86,1.918,1.86,1.878,11218500.0
224,2011-07-27,1.9,1.9,1.8273,1.842,13981500.0
225,2011-07-28,1.846,1.9033,1.836,1.8653,13846500.0
226,2011-07-29,1.8533,1.8933,1.8333,1.878,13464000.0
227,2011-08-01,1.9233,1.932,1.8807,1.918,16134000.0
228,2011-08-02,1.9127,1.9467,1.8,1.8,21258000.0
229,2011-08-03,1.8333,1.9333,1.75,1.75,25755000.0
230,2011-08-04,1.7567,1.7927,1.6447,1.6833,44475000.0
231,2011-08-05,1.6433,1.692,1.522,1.6167,28983000.0
232,2011-08-08,1.5167,1.6293,1.496,1.572,38667000.0
233,2011-08-09,1.5727,1.6967,1.5667,1.6707,19720500.0
234,2011-08-10,1.6907,1.696,1.5753,1.6707,22410000.0
235,2011-08-11,1.63,1.7167,1.6,1.6867,12295500.0
236,2011-08-12,1.7067,1.8093,1.6907,1.754,14947500.0
237,2011-08-15,1.77,1.7833,1.7287,1.7493,10935000.0
238,2011-08-16,1.7467,1.7693,1.722,1.7393,7972500.0
239,2011-08-17,1.7573,1.7767,1.6847,1.6867,9489000.0
240,2011-08-18,1.7,1.7,1.5647,1.6173,15598500.0
241,2011-08-19,1.564,1.6173,1.4667,1.49,18744000.0
242,2011-08-22,1.498,1.5867,1.4453,1.4633,14208000.0
243,2011-08-23,1.48,1.5407,1.4333,1.4633,12903000.0
244,2011-08-24,1.5333,1.5953,1.508,1.5307,10108500.0
245,2011-08-25,1.5913,1.5913,1.5267,1.55,10123500.0
246,2011-08-26,1.514,1.5967,1.4713,1.582,11325000.0
247,2011-08-29,1.596,1.6567,1.596,1.6473,11877000.0
248,2011-08-30,1.6333,1.652,1.606,1.64,5392500.0
249,2011-08-31,1.6453,1.7,1.6187,1.646,12174000.0
250,2011-09-01,1.644,1.658,1.5893,1.6,12555000.0
251,2011-09-02,1.6,1.6,1.512,1.5713,11379000.0
252,2011-09-06,1.5067,1.5467,1.486,1.51,11688000.0
253,2011-09-07,1.6,1.6,1.552,1.5893,6774000.0
254,2011-09-08,1.572,1.602,1.552,1.5893,6633000.0
255,2011-09-09,1.558,1.574,1.5033,1.5313,9963000.0
256,2011-09-12,1.4987,1.554,1.4967,1.5253,8395500.0
257,2011-09-13,1.5527,1.6067,1.5167,1.6053,10750500.0
258,2011-09-14,1.6133,1.656,1.586,1.6227,12340500.0
259,2011-09-15,1.6387,1.662,1.622,1.6227,8277000.0
260,2011-09-16,1.6533,1.73,1.6327,1.73,20959500.0
261,2011-09-19,1.7113,1.7207,1.588,1.7173,17196000.0
262,2011-09-20,1.7133,1.7733,1.7113,1.7267,16471500.0
263,2011-09-21,1.73,1.7967,1.7133,1.7233,14565000.0
264,2011-09-22,1.6933,1.7407,1.6187,1.7093,11467500.0
265,2011-09-23,1.6993,1.7747,1.69,1.7547,16702500.0
266,2011-09-26,1.768,1.768,1.66,1.7133,13869000.0
267,2011-09-27,1.7133,1.7993,1.7013,1.746,9808500.0
268,2011-09-28,1.75,1.7667,1.634,1.6393,10636500.0
269,2011-09-29,1.6667,1.7213,1.57,1.608,12891000.0
270,2011-09-30,1.6533,1.6593,1.566,1.6253,19627500.0
271,2011-10-03,1.6127,1.6667,1.55,1.582,15189000.0
272,2011-10-04,1.5493,1.6213,1.5287,1.5773,17628000.0
273,2011-10-05,1.5967,1.7227,1.5567,1.692,17782500.0
274,2011-10-06,1.6913,1.84,1.668,1.7973,24651000.0
275,2011-10-07,1.7447,1.84,1.7367,1.7993,19497000.0
276,2011-10-10,1.816,1.8787,1.8,1.8587,12903000.0
277,2011-10-11,1.834,1.8513,1.8,1.8,8533500.0
278,2011-10-12,1.8427,1.8667,1.8133,1.8533,16698000.0
279,2011-10-13,1.8353,1.898,1.8293,1.8327,15391500.0
280,2011-10-14,1.88,1.9033,1.8173,1.87,20578500.0
281,2011-10-17,1.8727,1.8733,1.8173,1.828,11227500.0
282,2011-10-18,1.82,1.8953,1.7807,1.89,14308500.0
283,2011-10-19,1.8667,1.872,1.82,1.838,11691000.0
284,2011-10-20,1.8333,1.8333,1.8,1.8133,14899500.0
285,2011-10-21,1.718,1.8867,1.718,1.8687,14001000.0
286,2011-10-24,1.8593,1.926,1.85,1.904,13860000.0
287,2011-10-25,1.882,1.924,1.8533,1.9033,9043500.0
288,2011-10-26,1.882,1.8913,1.8267,1.8653,7510500.0
289,2011-10-27,1.892,1.9333,1.8653,1.9333,12655500.0
290,2011-10-28,1.9473,2.0167,1.8673,2.0167,18213000.0
291,2011-10-31,1.9667,1.9673,1.9167,1.958,16635000.0
292,2011-11-01,1.9167,1.958,1.8667,1.9033,9394500.0
293,2011-11-02,1.948,2.0553,1.8833,2.0167,12871500.0
294,2011-11-03,1.9993,2.1667,1.9687,2.1473,36706500.0
295,2011-11-04,2.1167,2.164,2.034,2.1533,43872000.0
296,2011-11-07,2.1367,2.1487,2.05,2.09,18619500.0
297,2011-11-08,2.0867,2.1333,2.048,2.0947,15342000.0
298,2011-11-09,2.08,2.0993,2.02,2.0567,14122500.0
299,2011-11-10,2.0747,2.1,2.0433,2.074,11065500.0
300,2011-11-11,2.16,2.3,2.038,2.2667,56487000.0
301,2011-11-14,2.2347,2.2427,2.1747,2.214,18837000.0
302,2011-11-15,2.2,2.2933,2.182,2.2547,13186500.0
303,2011-11-16,2.2533,2.3333,2.2267,2.318,26086500.0
304,2011-11-17,2.318,2.3267,2.2127,2.2453,20025000.0
305,2011-11-18,2.2667,2.274,2.1633,2.1633,13359000.0
306,2011-11-21,2.1733,2.1733,2.07,2.108,15288000.0
307,2011-11-22,2.1173,2.186,2.07,2.138,10806000.0
308,2011-11-23,2.1173,2.1367,2.0833,2.0967,6690000.0
309,2011-11-25,2.092,2.1607,2.072,2.1333,3430500.0
310,2011-11-28,2.1267,2.2187,2.1207,2.1707,10074000.0
311,2011-11-29,2.1707,2.2047,2.1087,2.1707,8560500.0
312,2011-11-30,2.1333,2.1953,2.1333,2.182,11122500.0
313,2011-12-01,2.1713,2.266,2.132,2.194,14413500.0
314,2011-12-02,2.1773,2.246,2.16,2.2053,10338000.0
315,2011-12-05,2.236,2.3333,2.2287,2.294,15996000.0
316,2011-12-06,2.28,2.332,2.2687,2.3173,14083500.0
317,2011-12-07,2.3107,2.326,2.2533,2.2793,9607500.0
318,2011-12-08,2.236,2.236,1.974,2.0633,48607500.0
319,2011-12-09,2.0867,2.09,2.0187,2.07,18294000.0
320,2011-12-12,2.03,2.0413,2.0013,2.0273,11262000.0
321,2011-12-13,2.0353,2.062,1.9273,2.0273,14616000.0
322,2011-12-14,1.9667,1.9787,1.8667,1.9,17221500.0
323,2011-12-15,1.9073,1.9447,1.8747,1.908,10383000.0
324,2011-12-16,2.0627,2.0627,1.8653,1.8667,14853000.0
325,2011-12-19,1.872,1.9,1.8247,1.85,14272500.0
326,2011-12-20,1.8667,1.8967,1.8467,1.888,12039000.0
327,2011-12-21,1.88,1.88,1.7353,1.8667,25294500.0
328,2011-12-22,1.8327,1.87,1.8,1.866,14973000.0
329,2011-12-23,1.8653,1.8667,1.8347,1.8633,8787000.0
330,2011-12-27,1.86,1.918,1.8367,1.86,10927500.0
331,2011-12-28,1.9267,1.9493,1.8693,1.9047,8535000.0
332,2011-12-29,1.906,1.956,1.9007,1.9007,7056000.0
333,2011-12-30,1.8993,1.932,1.8833,1.904,4962000.0
334,2012-01-03,1.9233,1.9667,1.8433,1.872,13644000.0
335,2012-01-04,1.9053,1.9113,1.8333,1.8473,9174000.0
336,2012-01-05,1.8507,1.862,1.79,1.808,14919000.0
337,2012-01-06,1.814,1.8527,1.7607,1.808,14559000.0
338,2012-01-09,1.8,1.8327,1.7413,1.8127,13207500.0
339,2012-01-10,1.8293,1.8507,1.8167,1.85,9924000.0
340,2012-01-11,1.8587,1.9113,1.82,1.9113,9738000.0
341,2012-01-12,1.8987,1.908,1.8533,1.8833,9886500.0
342,2012-01-13,1.8933,1.9,1.5093,1.6373,80587500.0
343,2012-01-17,1.7033,1.8227,1.6767,1.7667,68454000.0
344,2012-01-18,1.7667,1.7993,1.75,1.7873,17664000.0
345,2012-01-19,1.8,1.8493,1.774,1.7787,18375000.0
346,2012-01-20,1.7933,1.8,1.7507,1.7507,9475500.0
347,2012-01-23,1.79,1.814,1.7733,1.788,8737500.0
348,2012-01-24,1.7753,1.8453,1.7627,1.8133,12381000.0
349,2012-01-25,1.8133,1.8673,1.8033,1.8647,8737500.0
350,2012-01-26,1.8667,1.972,1.8647,1.8647,17626500.0
351,2012-01-27,1.9,1.9813,1.9,1.9487,10332000.0
352,2012-01-30,1.966,1.974,1.902,1.974,10779000.0
353,2012-01-31,2.0,2.0333,1.9247,1.9387,13840500.0
354,2012-02-01,1.9333,1.98,1.9207,1.964,7369500.0
355,2012-02-02,1.9813,2.0587,1.9727,1.9727,11790000.0
356,2012-02-03,2.032,2.0887,2.0167,2.074,11242500.0
357,2012-02-06,2.0667,2.1267,2.066,2.12,9498000.0
358,2012-02-07,2.1167,2.142,2.0547,2.1067,14199000.0
359,2012-02-08,2.1333,2.134,2.086,2.1207,9072000.0
360,2012-02-09,2.1287,2.2467,2.0953,2.1853,17317500.0
361,2012-02-10,2.158,2.1613,1.9893,2.0733,27693000.0
362,2012-02-13,2.0907,2.1373,2.06,2.094,16954500.0
363,2012-02-14,2.13,2.2633,2.0933,2.2633,26682000.0
364,2012-02-15,2.2667,2.3953,2.1513,2.29,40675500.0
365,2012-02-16,2.2667,2.3007,2.1693,2.3007,32883000.0
366,2012-02-17,2.3253,2.334,2.2333,2.316,20112000.0
367,2012-02-21,2.32,2.3433,2.254,2.3033,16618500.0
368,2012-02-22,2.3,2.3147,2.1667,2.27,23985000.0
369,2012-02-23,2.266,2.3313,2.2373,2.3013,11665500.0
370,2012-02-24,2.2933,2.3013,2.218,2.2533,14241000.0
371,2012-02-27,2.244,2.2667,2.2,2.2413,8934000.0
372,2012-02-28,2.2427,2.296,2.2113,2.2607,9070500.0
373,2012-02-29,2.254,2.2747,2.2087,2.2087,7635000.0
374,2012-03-01,2.2373,2.3,2.22,2.294,8875500.0
375,2012-03-02,2.2933,2.3,2.2473,2.2727,7927500.0
376,2012-03-05,2.2733,2.2933,2.2307,2.2513,6894000.0
377,2012-03-06,2.2267,2.2267,2.1747,2.1987,7669500.0
378,2012-03-07,2.208,2.2213,2.194,2.208,5398500.0
379,2012-03-08,2.2073,2.2327,2.2027,2.2047,8953500.0
380,2012-03-09,2.2133,2.354,2.2133,2.3307,22969500.0
381,2012-03-12,2.3127,2.4193,2.3067,2.4067,28791000.0
382,2012-03-13,2.4007,2.4393,2.3667,2.3793,14412000.0
383,2012-03-14,2.4,2.4007,2.32,2.3553,12595500.0
384,2012-03-15,2.352,2.3653,2.3187,2.3387,8461500.0
385,2012-03-16,2.3287,2.3927,2.322,2.3533,10819500.0
386,2012-03-19,2.3507,2.3547,2.3027,2.332,14856000.0
387,2012-03-20,2.332,2.3467,2.3047,2.3307,8392500.0
388,2012-03-21,2.3293,2.354,2.3067,2.336,8650500.0
389,2012-03-22,2.3467,2.3467,2.2867,2.3173,7563000.0
390,2012-03-23,2.2833,2.3087,2.21,2.29,16336500.0
391,2012-03-26,2.3333,2.5393,2.3333,2.4833,46437000.0
392,2012-03-27,2.4833,2.6633,2.4687,2.588,36403500.0
393,2012-03-28,2.5547,2.5627,2.474,2.506,13975500.0
394,2012-03-29,2.4707,2.546,2.4667,2.4887,10455000.0
395,2012-03-30,2.5013,2.5293,2.4453,2.48,11152500.0
396,2012-04-02,2.4733,2.5313,2.4353,2.44,13074000.0
397,2012-04-03,2.4433,2.5647,2.396,2.4,16107000.0
398,2012-04-04,2.41,2.41,2.3127,2.33,66337500.0
399,2012-04-05,2.3507,2.3627,2.2927,2.2927,21292500.0
400,2012-04-09,2.2733,2.308,2.2,2.2,24487500.0
401,2012-04-10,2.2127,2.2567,2.14,2.1653,25423500.0
402,2012-04-11,2.1953,2.2193,2.134,2.2007,16089000.0
403,2012-04-12,2.2333,2.2987,2.1947,2.2387,14713500.0
404,2012-04-13,2.2267,2.2693,2.19,2.2533,9622500.0
405,2012-04-16,2.2273,2.2467,2.1393,2.1633,15481500.0
406,2012-04-17,2.15,2.2047,2.136,2.1493,16413000.0
407,2012-04-18,2.1407,2.188,2.102,2.1773,12088500.0
408,2012-04-19,2.1087,2.2287,2.1087,2.198,11424000.0
409,2012-04-20,2.2433,2.2567,2.196,2.2107,12180000.0
410,2012-04-23,2.2113,2.2113,2.114,2.1293,13161000.0
411,2012-04-24,2.1493,2.1493,2.0667,2.1233,9708000.0
412,2012-04-25,2.1267,2.1993,2.1267,2.194,10542000.0
413,2012-04-26,2.194,2.2367,2.194,2.2367,6229500.0
414,2012-04-27,2.3013,2.3013,2.194,2.2227,8539500.0
415,2012-04-30,2.218,2.224,2.172,2.22,6088500.0
