,date,open,high,low,close,volume
41,2017-02-23,18.6067,18.6467,17.0,17.0,193472580.0
42,2017-02-24,17.0,17.2167,16.68,17.1133,107111355.0
43,2017-02-27,17.4007,17.4333,16.134,16.3867,150069720.0
44,2017-02-28,16.2933,16.7333,16.26,16.692,78670740.0
45,2017-03-01,16.7927,17.0,16.6073,16.6553,61044060.0
46,2017-03-02,16.7,16.8853,16.5513,16.6707,44183175.0
47,2017-03-03,16.62,16.8,16.6,16.75,38606160.0
48,2017-03-06,16.7033,16.78,16.3593,16.7567,43940415.0
49,2017-03-07,16.726,16.926,16.4807,16.5333,43656195.0
50,2017-03-08,16.5793,16.6713,16.3547,16.4593,47784270.0
51,2017-03-09,16.4833,16.5773,16.2,16.3533,50291415.0
52,2017-03-10,16.4,16.4933,16.2,16.2473,40420680.0
53,2017-03-13,16.1907,16.506,16.1853,16.4533,38125545.0
54,2017-03-14,16.4373,17.2867,16.38,17.2667,100832040.0
55,2017-03-15,17.2533,17.6467,16.7073,17.402,69533460.0
56,2017-03-16,17.4067,17.7167,17.2707,17.4667,90819975.0
57,2017-03-17,17.48,17.6887,17.4053,17.41,80565870.0
58,2017-03-20,17.4167,17.6367,17.2547,17.4633,46284510.0
59,2017-03-21,17.4867,17.6533,16.6827,16.7253,90363240.0
60,2017-03-22,16.6667,17.0327,16.6333,16.9853,50458350.0
61,2017-03-23,17.0367,17.1787,16.8867,16.972,42898545.0
62,2017-03-24,17.0067,17.5927,17.0007,17.5913,74085210.0
63,2017-03-27,17.5333,18.1267,17.3167,18.1,80728845.0
64,2017-03-28,18.0667,18.712,17.8667,18.5833,102388365.0
65,2017-03-29,18.5947,18.64,18.3693,18.4833,46356210.0
66,2017-03-30,18.484,18.8,18.4807,18.5333,53993670.0
67,2017-03-31,18.512,18.6593,18.4207,18.542,41612610.0
68,2017-04-03,18.75,19.9333,18.5533,19.9013,180777570.0
69,2017-04-04,19.9333,20.3207,19.6353,20.1333,129370695.0
70,2017-04-05,20.2467,20.3253,19.6133,19.6833,99987900.0
71,2017-04-06,19.5933,20.1293,19.534,19.9247,71159910.0
72,2017-04-07,19.9233,20.1967,19.674,20.1753,57513600.0
73,2017-04-10,20.3067,20.9153,20.3067,20.8147,97980315.0
74,2017-04-11,20.8907,20.902,20.3667,20.5533,72841680.0
75,2017-04-12,20.6,20.6433,19.744,19.8187,76993785.0
76,2017-04-13,19.6587,20.4927,19.5667,20.2713,124106325.0
77,2017-04-17,20.2833,20.2833,19.912,20.008,53491485.0
78,2017-04-18,20.0327,20.056,19.8393,20.0,38393445.0
79,2017-04-19,20.0133,20.4413,20.0133,20.3373,49679670.0
80,2017-04-20,20.4,20.61,20.0153,20.15,78870705.0
81,2017-04-21,20.1867,20.4593,20.028,20.4447,57667530.0
82,2017-04-24,20.6667,20.7033,20.4013,20.5153,65769240.0
83,2017-04-25,20.5667,20.932,20.3907,20.9167,85255320.0
84,2017-04-26,20.876,20.9667,20.6,20.6673,54209820.0
85,2017-04-27,20.66,20.8727,20.5,20.6067,44895480.0
86,2017-04-28,20.6527,21.0073,20.5333,20.9733,58899975.0
87,2017-05-01,20.9993,21.8167,20.938,21.5967,108803550.0
88,2017-05-02,21.492,21.844,21.1,21.1667,67132200.0
89,2017-05-03,21.2167,21.4353,20.0733,20.2467,88490685.0
90,2017-05-04,20.34,20.56,19.384,19.7253,178937325.0
91,2017-05-05,19.7907,20.6,19.7373,20.6,103262310.0
92,2017-05-08,20.6433,20.9193,20.388,20.5053,91822080.0
93,2017-05-09,20.55,21.466,20.55,21.3467,124801560.0
94,2017-05-10,21.6,21.7067,21.208,21.6807,72771405.0
95,2017-05-11,21.7533,21.7533,21.23,21.5327,60381360.0
96,2017-05-12,21.54,21.8,21.4353,21.6653,52982295.0
97,2017-05-15,21.2587,21.3467,20.8353,21.06,98139675.0
98,2017-05-16,21.1133,21.3373,21.0027,21.0333,53030295.0
99,2017-05-17,21.0267,21.0267,20.352,20.4133,84943980.0
100,2017-05-18,20.396,20.9293,20.1667,20.8233,73016490.0
101,2017-05-19,20.8733,21.1167,20.6587,20.6913,59414115.0
102,2017-05-22,20.71,20.958,20.4533,20.6473,53613555.0
103,2017-05-23,20.732,20.732,20.232,20.262,53430645.0
104,2017-08-02,21.4,23.736,20.748,23.334,158508465.0
105,2017-08-03,23.114,23.34,22.8667,23.18,169206135.0
106,2017-08-04,23.1873,23.84,22.8867,23.8187,118611315.0
107,2017-08-07,24.0,24.0,23.5167,23.6667,76922280.0
108,2017-08-08,23.6333,24.572,23.6207,24.2547,92226420.0
109,2017-08-09,24.208,24.6667,23.8747,24.2773,86519625.0
110,2017-08-10,24.22,24.444,23.5533,23.5667,88535805.0
111,2017-08-11,23.5447,24.084,23.3333,23.8667,54039555.0
112,2017-08-14,24.0667,24.5107,24.0667,24.28,55720770.0
113,2017-08-15,24.3433,24.38,23.958,24.1307,36768285.0
114,2017-08-16,24.1533,24.4333,24.068,24.2067,39519210.0
115,2017-08-17,24.258,24.26,23.4267,23.4333,59729325.0
116,2017-08-18,23.3333,23.6167,23.0007,23.0707,64878945.0
117,2017-08-21,23.144,23.1867,22.1233,22.4547,80873040.0
118,2017-08-22,22.7793,22.816,22.4913,22.7707,53835240.0
119,2017-08-23,22.72,23.566,22.5413,23.46,59650080.0
120,2017-08-24,23.5327,23.7773,23.316,23.5467,53365110.0
121,2017-08-25,23.6,23.7127,23.1533,23.1813,42063270.0
122,2017-08-28,23.1707,23.2267,22.648,22.8873,43703055.0
123,2017-08-29,22.7333,23.27,22.5627,23.1987,47693040.0
124,2017-08-30,23.2707,23.5653,23.1093,23.5653,39211260.0
125,2017-08-31,23.5733,23.896,23.5213,23.68,47533125.0
126,2017-09-01,23.7333,23.8393,23.5793,23.6673,36370140.0
127,2017-09-05,23.6433,23.6993,23.0593,23.3267,46009875.0
128,2017-09-06,23.3707,23.5,22.7707,22.9773,49117995.0
129,2017-09-07,23.0727,23.4987,22.8967,23.3787,50711130.0
130,2017-09-08,23.3093,23.3187,22.82,22.8953,38831370.0
131,2017-09-11,23.2,24.266,23.2,24.234,93792450.0
132,2017-09-12,24.2733,24.584,24.0267,24.1667,71484885.0
133,2017-09-13,24.19,24.538,23.9727,24.4,51254190.0
134,2017-09-14,24.3333,25.1973,24.1753,24.8987,88268760.0
135,2017-09-15,24.9793,25.36,24.8467,25.3553,65391495.0
136,2017-09-18,25.4,25.974,25.1787,25.6533,88693770.0
137,2017-09-19,25.48,25.4927,24.9047,24.9547,77656125.0
138,2017-09-20,25.0133,25.2167,24.738,24.944,60187995.0
139,2017-09-21,24.928,25.122,24.3007,24.432,58301040.0
140,2017-09-22,24.4,24.66,23.37,23.38,100120800.0
141,2017-09-25,23.378,23.8313,22.8587,23.002,95209215.0
142,2017-09-26,23.08,23.416,22.7267,23.0267,89596305.0
143,2017-09-27,23.2633,23.4327,22.7,22.74,73275165.0
144,2017-09-28,22.7333,22.85,22.36,22.7133,63105405.0
145,2017-09-29,22.768,22.9787,22.5733,22.72,62996130.0
146,2017-10-02,22.872,23.2067,22.34,22.4,63673905.0
147,2017-10-03,22.4667,23.476,22.0853,23.422,127915005.0
148,2017-10-04,23.4,23.908,23.282,23.7253,102388050.0
149,2017-10-05,23.6327,23.8293,23.4233,23.6967,49240515.0
150,2017-10-06,23.6973,24.0067,23.4833,23.5867,52458270.0
151,2017-10-09,23.5587,23.6,22.8407,23.0467,91929060.0
152,2017-10-10,23.086,23.744,23.0353,23.7167,85714425.0
153,2017-10-11,23.7,23.84,23.41,23.6333,54369930.0
154,2017-10-12,23.5793,23.9853,23.4667,23.6633,49478250.0
155,2017-10-13,23.7033,23.8993,23.5787,23.7467,42626325.0
156,2017-10-16,23.5833,23.6667,23.144,23.3833,63696315.0
157,2017-10-17,23.4167,23.748,23.3333,23.69,39478785.0
158,2017-10-18,23.6267,24.2,23.6087,23.9767,58906215.0
159,2017-10-19,23.8,23.8533,23.2133,23.416,60596670.0
160,2017-10-20,23.45,23.6367,22.956,22.9933,58987380.0
161,2017-10-23,23.3133,23.4833,22.4167,22.534,69079140.0
162,2017-10-24,22.4667,22.8533,22.4107,22.5,54037110.0
163,2017-10-25,22.5013,22.53,21.5707,21.75,84060840.0
164,2017-10-26,22.1,22.1,21.5467,21.886,59895495.0
165,2017-10-27,21.6667,21.8893,21.1107,21.3667,82456560.0
166,2017-10-30,21.4073,21.5853,21.15,21.2733,50183595.0
167,2017-10-31,21.3667,22.2,21.3453,22.2,67143015.0
168,2017-11-01,22.2633,22.2667,20.14,20.3267,98873415.0
169,2017-11-02,20.3,21.4053,19.5087,19.9627,239871705.0
170,2017-11-03,19.8573,20.434,19.6753,20.4133,106874280.0
171,2017-11-06,20.4533,20.626,19.934,20.1333,75212505.0
172,2017-11-07,20.1667,20.4333,19.634,20.378,64488030.0
173,2017-11-08,20.334,20.4593,20.0867,20.31,58790550.0
174,2017-11-09,20.2873,20.326,19.7533,20.14,64908075.0
175,2017-11-10,20.1227,20.5573,20.1227,20.1867,55910415.0
176,2017-11-13,20.2667,21.12,19.9067,21.0533,92643630.0
177,2017-11-14,21.08,21.0933,20.46,20.5933,69989505.0
178,2017-11-15,20.548,20.8327,20.1,20.78,74143695.0
179,2017-11-16,20.8833,21.2093,20.7533,20.8373,70739175.0
180,2017-11-17,21.1,21.8333,20.8767,21.0167,170145555.0
181,2017-11-20,21.0333,21.0333,20.3167,20.5567,103487040.0
182,2017-11-21,20.6133,21.2153,20.534,21.1733,91762275.0
183,2017-11-22,21.2067,21.266,20.7893,20.812,62022240.0
184,2017-11-24,20.9,21.094,20.7333,21.0013,41299770.0
185,2017-11-27,21.0367,21.1567,20.634,21.0747,55527705.0
186,2017-11-28,21.0747,21.3333,20.928,21.1227,59546580.0
187,2017-11-29,21.0907,21.2133,20.082,20.4633,101149335.0
188,2017-11-30,20.5033,20.7133,20.3027,20.5333,53600970.0
189,2017-12-01,20.4667,20.688,20.2,20.43,52615485.0
190,2017-12-04,20.52,20.618,20.0407,20.3107,73463115.0
191,2017-12-05,20.2667,20.5333,20.0667,20.22,56832825.0
192,2017-12-06,20.196,20.8927,20.0,20.8867,78075690.0
193,2017-12-07,20.9,21.2427,20.7333,20.75,56477175.0
194,2017-12-08,20.8,21.132,20.7507,21.0093,42380790.0
195,2017-12-11,20.9067,22.0067,20.8993,22.0067,99929295.0
196,2017-12-12,21.9933,22.7627,21.84,22.746,108343800.0
197,2017-12-13,22.6833,22.948,22.4333,22.6,74635725.0
198,2017-12-14,22.54,23.1627,22.46,22.5113,71098425.0
199,2017-12-15,22.5333,22.9333,22.384,22.8673,85651935.0
200,2017-12-18,22.9667,23.1333,22.5053,22.5933,67302900.0
201,2017-12-19,22.6333,22.7933,22.02,22.0773,79694640.0
202,2017-12-20,22.2067,22.34,21.6693,21.9767,72798450.0
203,2017-12-21,21.924,22.2493,21.814,22.11,54460410.0
204,2017-12-22,22.1333,22.1333,21.6547,21.6573,51109455.0
205,2017-12-26,21.6807,21.6807,21.1053,21.154,52441845.0
206,2017-12-27,21.1867,21.2,20.7167,20.7367,57229200.0
207,2017-12-28,20.7507,21.0547,20.636,21.032,53772345.0
208,2017-12-29,20.9667,21.1333,20.6667,20.7033,45971790.0
209,2018-01-02,20.8,21.474,20.7167,21.37,51439980.0
210,2018-01-03,21.4333,21.6833,20.6,20.7127,53039445.0
211,2018-01-04,20.6827,21.2367,20.34,21.0,119513085.0
212,2018-01-05,21.04,21.1493,20.8,21.1167,54689490.0
213,2018-01-08,21.1667,22.4907,21.026,22.4173,120026880.0
214,2018-01-09,22.4333,22.5867,21.8267,22.1627,85692555.0
215,2018-01-10,22.0667,22.4667,21.9333,22.3333,46271310.0
216,2018-01-11,22.33,22.9873,22.2173,22.54,80395725.0
217,2018-01-12,22.6627,22.694,22.2447,22.3533,57715995.0
218,2018-01-16,22.3533,23.0,22.32,22.6333,79779555.0
219,2018-01-17,22.6867,23.2667,22.65,23.1333,83660295.0
220,2018-01-18,23.2,23.4867,22.916,22.9767,67304595.0
221,2018-01-19,23.008,23.4,22.84,23.4,58015335.0
222,2018-01-22,23.3347,23.8553,23.2333,23.4647,76691625.0
223,2018-01-23,23.68,24.1867,23.4,23.5787,66095520.0
224,2018-01-24,23.56,23.7333,22.9013,23.17,62762115.0
225,2018-01-25,23.17,23.324,22.4267,22.7,82199130.0
226,2018-01-26,22.7993,22.9333,22.3807,22.8567,52383270.0
227,2018-01-29,22.76,23.39,22.552,23.2667,55837245.0
228,2018-01-30,23.2167,23.35,22.8113,23.052,51916335.0
229,2018-01-31,23.1653,23.746,23.0127,23.7,68225850.0
230,2018-02-01,23.72,23.9773,23.242,23.3667,48808785.0
231,2018-02-02,23.2467,23.4633,22.7007,22.84,42620370.0
232,2018-02-05,22.6,22.9647,22.0,22.0333,49498560.0
233,2018-02-06,22.0367,22.4147,21.542,22.3953,58819215.0
234,2018-02-07,22.3327,23.778,22.1893,22.9,81471840.0
235,2018-02-08,22.896,23.2413,20.8667,21.0667,122580555.0
236,2018-02-09,21.4,21.5933,19.6507,20.75,157762590.0
237,2018-02-12,21.066,21.2747,20.4167,21.0487,74060220.0
238,2018-02-13,21.128,21.7327,20.834,21.6333,53357370.0
239,2018-02-14,21.612,21.7447,21.2347,21.5333,46124280.0
240,2018-02-15,21.64,22.324,21.4933,22.3,68946270.0
241,2018-02-16,22.3333,22.8747,22.0867,22.3667,67143360.0
242,2018-02-20,22.3073,22.7227,22.1,22.34,47355345.0
243,2018-02-21,22.3407,22.6427,22.1767,22.1813,37654230.0
244,2018-02-22,22.138,23.1627,22.1333,23.1033,80854995.0
245,2018-02-23,23.2,23.666,23.14,23.4627,69096450.0
246,2018-02-26,23.62,23.9333,23.49,23.8667,52423515.0
247,2018-02-27,23.7893,23.9993,23.334,23.4067,55899915.0
248,2018-02-28,23.4,23.6827,22.8147,22.9467,74032890.0
249,2018-03-01,22.8867,23.2447,22.0047,22.1,82409115.0
250,2018-03-02,22.1333,22.348,21.5313,22.34,59703135.0
251,2018-03-05,22.2813,22.5167,21.9527,22.2633,44503275.0
252,2018-03-06,22.28,22.4247,21.5333,21.5333,51460950.0
253,2018-03-07,21.6133,22.1667,21.4493,22.0967,59825250.0
254,2018-03-08,22.1333,22.3,21.5267,21.7067,41452350.0
255,2018-03-09,21.7673,21.8993,21.4913,21.8053,63614580.0
256,2018-03-12,21.92,23.1473,21.7667,22.9967,100808145.0
257,2018-03-13,22.886,23.0987,22.4173,22.6833,71138010.0
258,2018-03-14,22.758,22.7813,21.5953,21.8333,94350375.0
259,2018-03-15,21.8333,22.19,21.4067,21.6653,76010130.0
260,2018-03-16,21.6973,21.8267,21.2713,21.4367,74099280.0
261,2018-03-19,21.3533,21.3833,20.6447,20.9107,89344530.0
262,2018-03-20,20.9733,21.0833,20.584,20.734,53260785.0
263,2018-03-21,20.73,21.496,20.6127,21.1333,71613060.0
264,2018-03-22,21.05,21.2547,20.5333,20.5333,52637865.0
265,2018-03-23,20.5393,20.8667,20.03,20.15,75360090.0
266,2018-03-26,20.268,20.6,19.424,20.3267,97042815.0
267,2018-03-27,20.3333,20.5,18.074,18.3,158944560.0
268,2018-03-28,18.264,18.5933,16.8067,16.9667,243796575.0
269,2018-03-29,17.0807,18.064,16.5473,17.3,177807180.0
270,2018-04-02,17.0,17.742,16.306,16.8067,195963285.0
271,2018-04-03,17.0133,18.2233,16.9067,17.88,230425485.0
272,2018-04-04,17.7733,19.2247,16.8,19.2133,246546495.0
273,2018-04-05,19.26,20.4173,19.1333,19.8667,226914720.0
274,2018-04-06,19.8667,20.6187,19.7,19.88,164396325.0
275,2018-04-09,19.9927,20.6333,19.2267,19.4267,124936080.0
276,2018-04-10,19.8933,20.4733,19.5787,20.22,133247355.0
277,2018-04-11,20.1833,20.5987,19.9333,20.1133,84874725.0
278,2018-04-12,19.9853,20.3333,19.5787,19.6667,86663775.0
279,2018-04-13,19.68,20.2653,19.68,19.98,87163425.0
280,2018-04-16,20.0,20.1,19.2547,19.3667,76768875.0
281,2018-04-17,19.2467,19.6933,18.834,19.584,84747060.0
282,2018-04-18,19.574,20.016,19.2107,19.6413,79921260.0
283,2018-04-19,19.5767,20.0673,19.2367,19.93,71637165.0
284,2018-04-20,19.8667,19.9987,19.3073,19.3167,67236780.0
285,2018-04-23,19.38,19.5533,18.822,18.9333,57966930.0
286,2018-04-24,19.1,19.1927,18.564,18.8667,63192825.0
287,2018-04-25,18.9,19.0107,18.4833,18.8527,45042330.0
288,2018-04-26,18.8253,19.1333,18.4333,19.0853,50144700.0
289,2018-04-27,19.0333,19.6313,18.7867,19.5,49810530.0
290,2018-04-30,19.5513,19.9153,19.454,19.5893,47944485.0
291,2018-05-01,19.5967,20.0767,19.548,20.0667,46620600.0
292,2018-05-02,20.0267,20.7733,18.8147,19.164,100044315.0
293,2018-05-03,19.2667,19.3667,18.3487,18.8667,200230050.0
294,2018-05-04,18.9333,19.7907,18.6347,19.55,97219695.0
295,2018-05-07,19.6107,20.3973,19.55,20.2653,100077990.0
296,2018-05-08,20.2033,20.5167,19.9333,20.12,69679140.0
297,2018-05-09,20.1333,20.4673,19.9533,20.3987,65864130.0
298,2018-05-10,20.4567,20.866,20.2367,20.2367,65703270.0
299,2018-05-11,20.3213,20.592,19.9387,20.04,52073175.0
300,2018-05-14,20.3333,20.4667,19.4,19.4,83199000.0
301,2018-05-15,19.3333,19.3333,18.7,18.8667,109926450.0
302,2018-05-16,18.9153,19.254,18.7707,19.0933,65149395.0
303,2018-05-17,19.0527,19.2793,18.92,19.0367,50506260.0
304,2018-05-18,19.0073,19.0633,18.2667,18.4533,82659480.0
305,2018-05-21,18.7,19.4327,18.6467,18.9333,110223840.0
306,2018-05-22,19.0267,19.2333,18.228,18.342,104515395.0
307,2018-05-23,18.3333,18.6607,18.1653,18.56,68248245.0
308,2018-05-24,18.6047,18.7407,18.326,18.5653,48098295.0
309,2018-05-25,18.5667,18.6427,18.374,18.6,43134090.0
310,2018-05-29,18.6,19.1,18.41,18.8333,68391420.0
311,2018-05-30,18.8667,19.6673,18.7407,19.4133,86829480.0
312,2018-05-31,19.4007,19.4267,18.862,18.9667,65445975.0
313,2018-06-01,18.9873,19.4667,18.922,19.4667,60092265.0
314,2018-06-04,19.47,19.9333,19.466,19.7167,56356245.0
315,2018-06-05,19.7,19.8667,19.116,19.6,67469700.0
316,2018-06-06,19.6067,21.478,19.574,21.2667,223350765.0
317,2018-06-07,21.22,22.0,20.9053,21.12,173810055.0
318,2018-06-08,21.0407,21.632,20.9,21.1773,97360800.0
319,2018-06-11,21.1773,22.3107,21.1773,22.2153,159962145.0
320,2018-06-12,22.238,23.6647,22.238,22.8413,268792350.0
321,2018-06-13,23.0,23.3387,22.6,23.1987,115255125.0
322,2018-06-14,23.06,23.9167,22.9993,23.8,133885455.0
323,2018-06-15,23.7167,24.3113,23.4167,23.9,128061330.0
324,2018-06-18,23.7087,24.9153,23.4,24.494,145368480.0
325,2018-06-19,24.3333,24.6667,23.0833,23.414,155148825.0
326,2018-06-20,23.6,24.292,23.4667,24.1833,99665430.0
327,2018-06-21,24.1733,24.4147,23.0673,23.0673,94828470.0
328,2018-06-22,23.0667,23.6807,22.1333,22.2167,120476655.0
329,2018-06-25,22.17,22.5647,21.8333,22.2287,80040690.0
330,2018-06-26,22.15,22.9033,21.7193,22.82,90073035.0
331,2018-06-27,22.6667,23.386,22.4507,23.026,101165250.0
332,2018-06-28,23.16,23.8013,22.932,23.35,100403235.0
333,2018-06-29,23.4467,23.728,22.8207,22.9333,79185540.0
334,2018-07-02,23.8067,24.4467,21.99,22.456,233595795.0
335,2018-07-03,22.4567,22.4667,20.62,20.654,149002155.0
336,2018-07-05,20.7333,21.0,19.748,20.5007,213613665.0
337,2018-07-06,20.6,20.8047,20.1333,20.6,110289180.0
338,2018-07-09,20.7933,21.2347,20.5333,21.2193,89890020.0
339,2018-07-10,21.2667,21.9653,21.0707,21.1267,113676510.0
340,2018-07-11,21.1733,21.4627,20.9427,21.2333,58766760.0
341,2018-07-12,21.3667,21.562,20.8513,21.076,67817835.0
342,2018-07-13,21.1733,21.306,20.6167,21.2267,73379730.0
343,2018-07-16,21.124,21.1433,20.4167,20.48,96201240.0
344,2018-07-17,20.5733,21.6493,20.4667,21.49,84189390.0
345,2018-07-18,21.5067,21.7267,21.0833,21.612,69456900.0
346,2018-07-19,21.4667,21.5693,20.934,21.3667,72958365.0
347,2018-07-20,21.408,21.5493,20.78,20.904,62980500.0
348,2018-07-23,20.666,20.666,19.524,20.2667,129825210.0
349,2018-07-24,20.266,20.5147,19.5027,19.7987,115360290.0
350,2018-07-25,19.8287,20.6413,19.5333,20.1333,86301735.0
351,2018-07-26,20.214,20.7133,20.214,20.5,56522880.0
352,2018-07-27,20.5667,20.5667,19.6893,19.7993,52540545.0
353,2018-07-30,19.6667,19.8013,19.0753,19.3333,79959210.0
354,2018-07-31,19.27,19.9907,19.27,19.854,60069180.0
355,2018-08-01,19.9567,22.3833,19.3333,21.9327,117020970.0
356,2018-08-02,21.77,23.3333,21.544,23.3213,279512445.0
357,2018-08-03,23.0667,23.6667,22.8353,23.1367,159452790.0
358,2018-08-06,23.0567,23.6653,22.6013,22.6667,102678015.0
359,2018-08-07,22.7373,25.8307,22.61,25.1333,381052725.0
360,2018-08-08,25.266,25.5093,24.4347,24.6333,280429020.0
361,2018-08-09,24.5067,24.5867,23.0487,23.874,199309800.0
362,2018-08-10,23.7333,24.1933,23.0667,23.48,137798880.0
363,2018-08-13,23.54,24.5327,23.268,23.6393,121692615.0
364,2018-08-14,23.8253,23.9467,23.1133,23.1333,82835430.0
365,2018-08-15,23.246,23.3227,22.1427,22.3733,105751815.0
366,2018-08-16,22.5533,22.9567,22.2547,22.34,66955965.0
367,2018-08-17,22.2067,22.2667,20.2033,20.2033,224153370.0
368,2018-08-20,20.2333,20.5993,18.8193,20.4933,202795425.0
369,2018-08-21,20.56,21.6527,20.534,21.2,156089955.0
370,2018-08-22,21.372,21.592,20.978,21.4867,73769700.0
371,2018-08-23,21.4867,21.8213,21.2067,21.3587,63324510.0
372,2018-08-24,21.3593,21.59,21.2933,21.4793,42289110.0
373,2018-08-27,20.6667,21.496,20.2347,21.2273,164076645.0
374,2018-08-28,21.3067,21.3067,20.746,20.8333,94857345.0
375,2018-08-29,20.776,20.8233,20.2333,20.2413,90330150.0
376,2018-08-30,20.2333,20.38,19.848,20.1533,87190275.0
377,2018-08-31,20.1667,20.354,19.9067,20.09,64315245.0
378,2018-09-04,20.0,20.0,19.1507,19.1507,100324125.0
379,2018-09-05,19.2,19.2213,18.4787,18.8167,87707505.0
380,2018-09-06,18.83,19.4113,18.592,18.7667,88452450.0
381,2018-09-07,18.7333,18.7333,16.8167,17.6353,264414765.0
382,2018-09-10,17.8667,19.1333,17.866,18.9793,176956905.0
383,2018-09-11,19.0,19.0327,18.2367,18.62,110538330.0
384,2018-09-12,18.7333,19.5,18.576,19.35,118337070.0
385,2018-09-13,19.3567,19.6667,19.012,19.3167,73748235.0
386,2018-09-14,19.4233,19.822,19.1013,19.6587,79030395.0
387,2018-09-17,19.6467,20.058,19.0813,19.5267,81452700.0
388,2018-09-18,19.8527,20.176,18.3667,18.8067,201292170.0
389,2018-09-19,18.954,20.0,18.56,19.8833,96540390.0
390,2018-09-20,19.9647,20.3987,19.5553,19.9187,87191865.0
391,2018-09-21,19.8653,20.0387,19.6913,19.828,55254180.0
392,2018-09-24,19.6667,20.2,19.572,19.912,56511855.0
393,2018-09-25,19.9333,20.3067,19.7667,20.0,52293330.0
394,2018-09-26,20.1333,20.926,20.0667,20.7,91873710.0
395,2018-09-27,20.6333,21.0,17.6667,18.06,95037525.0
396,2018-09-28,18.2007,18.5333,17.37,17.7333,403081170.0
397,2018-10-01,19.726,21.03,19.4333,20.3333,260729640.0
398,2018-10-02,20.5847,21.166,19.9433,20.2733,139184115.0
399,2018-10-03,20.3333,20.4333,19.438,19.654,96930465.0
400,2018-10-04,19.68,19.68,18.1333,18.35,114758670.0
401,2018-10-05,18.2673,18.35,17.3333,17.53,208825890.0
402,2018-10-08,17.5333,17.8507,16.6,17.03,153828015.0
403,2018-10-09,17.0,17.7847,16.8347,17.6507,141231210.0
404,2018-10-10,17.6507,17.766,16.518,16.8133,148776810.0
405,2018-10-11,17.0,17.4833,16.602,17.0,94547865.0
406,2018-10-12,17.0667,17.466,16.8007,17.2333,83192580.0
407,2018-10-15,17.148,17.552,16.9687,17.3,74660160.0
408,2018-10-16,17.3333,18.6,17.2747,18.6,107659140.0
409,2018-10-17,18.5833,18.8667,17.72,17.9347,101049495.0
410,2018-10-18,18.0,18.0667,17.5333,17.7213,62268090.0
411,2018-10-19,17.8333,17.99,16.9,17.304,110253090.0
412,2018-10-22,17.3993,17.5133,16.8393,17.3533,61455330.0
413,2018-10-23,17.2667,19.9,17.108,19.8467,224905620.0
414,2018-10-24,19.8,22.1333,19.0,21.12,235572405.0
